# median AGN templates binned by EW(OIII)/EW(H-beta)
#
# lambda/micron                     log(L/L_sun)         
#                   low 1/3           mid 1/3            high 1/3
      1.65006      10.8596            10.8994            11.0444
      1.65386      10.8604            10.9000            11.0440
      1.65768      10.8611            10.9005            11.0437
      1.66150      10.8619            10.9010            11.0434
      1.66533      10.8627            10.9016            11.0431
      1.66917      10.8634            10.9021            11.0428
      1.67302      10.8642            10.9027            11.0425
      1.67687      10.8649            10.9032            11.0422
      1.68074      10.8657            10.9038            11.0419
      1.68461      10.8665            10.9043            11.0416
      1.68850      10.8672            10.9048            11.0413
      1.69239      10.8680            10.9054            11.0410
      1.69629      10.8687            10.9059            11.0407
      1.70020      10.8695            10.9065            11.0404
      1.70412      10.8703            10.9070            11.0401
      1.70805      10.8710            10.9076            11.0398
      1.71199      10.8718            10.9081            11.0395
      1.71593      10.8726            10.9087            11.0392
      1.71989      10.8733            10.9092            11.0389
      1.72385      10.8741            10.9097            11.0386
      1.72783      10.8749            10.9103            11.0383
      1.73181      10.8757            10.9108            11.0380
      1.73580      10.8764            10.9114            11.0377
      1.73980      10.8772            10.9119            11.0374
      1.74381      10.8780            10.9124            11.0371
      1.74783      10.8787            10.9130            11.0368
      1.75186      10.8795            10.9135            11.0366
      1.75590      10.8803            10.9141            11.0363
      1.75995      10.8810            10.9146            11.0360
      1.76401      10.8818            10.9152            11.0357
      1.76807      10.8826            10.9157            11.0354
      1.77215      10.8834            10.9162            11.0351
      1.77623      10.8841            10.9168            11.0348
      1.78033      10.8849            10.9173            11.0345
      1.78443      10.8857            10.9179            11.0342
      1.78855      10.8864            10.9184            11.0339
      1.79267      10.8872            10.9189            11.0336
      1.79680      10.8880            10.9195            11.0333
      1.80094      10.8888            10.9200            11.0330
      1.80509      10.8895            10.9206            11.0327
      1.80926      10.8903            10.9211            11.0324
      1.81343      10.8911            10.9216            11.0322
      1.81761      10.8918            10.9222            11.0319
      1.82180      10.8926            10.9227            11.0316
      1.82600      10.8933            10.9232            11.0313
      1.83021      10.8941            10.9238            11.0310
      1.83443      10.8949            10.9243            11.0307
      1.83865      10.8956            10.9248            11.0304
      1.84289      10.8964            10.9253            11.0301
      1.84714      10.8972            10.9259            11.0298
      1.85140      10.8979            10.9264            11.0295
      1.85567      10.8987            10.9269            11.0293
      1.85994      10.8994            10.9275            11.0290
      1.86423      10.9002            10.9280            11.0287
      1.86853      10.9009            10.9285            11.0284
      1.87284      10.9017            10.9290            11.0281
      1.87715      10.9024            10.9295            11.0278
      1.88148      10.9032            10.9301            11.0275
      1.88582      10.9039            10.9306            11.0272
      1.89017      10.9047            10.9311            11.0269
      1.89452      10.9054            10.9316            11.0266
      1.89889      10.9062            10.9321            11.0264
      1.90327      10.9069            10.9326            11.0261
      1.90766      10.9076            10.9332            11.0258
      1.91205      10.9084            10.9337            11.0255
      1.91646      10.9091            10.9342            11.0252
      1.92088      10.9099            10.9347            11.0249
      1.92531      10.9106            10.9352            11.0246
      1.92975      10.9113            10.9357            11.0243
      1.93419      10.9120            10.9362            11.0241
      1.93865      10.9128            10.9367            11.0238
      1.94312      10.9135            10.9372            11.0235
      1.94760      10.9142            10.9377            11.0232
      1.95209      10.9149            10.9382            11.0229
      1.95659      10.9157            10.9387            11.0226
      1.96110      10.9164            10.9392            11.0223
      1.96562      10.9171            10.9397            11.0220
      1.97015      10.9178            10.9402            11.0218
      1.97469      10.9185            10.9407            11.0215
      1.97925      10.9192            10.9412            11.0212
      1.98381      10.9199            10.9417            11.0209
      1.98838      10.9206            10.9422            11.0206
      1.99297      10.9213            10.9426            11.0203
      1.99756      10.9221            10.9431            11.0200
      2.00217      10.9227            10.9436            11.0198
      2.00678      10.9234            10.9441            11.0195
      2.01141      10.9241            10.9446            11.0192
      2.01604      10.9248            10.9450            11.0189
      2.02069      10.9255            10.9455            11.0186
      2.02535      10.9262            10.9460            11.0184
      2.03002      10.9269            10.9464            11.0181
      2.03470      10.9276            10.9469            11.0178
      2.03939      10.9283            10.9474            11.0176
      2.04409      10.9289            10.9478            11.0173
      2.04880      10.9296            10.9483            11.0170
      2.05352      10.9303            10.9488            11.0168
      2.05826      10.9309            10.9492            11.0165
      2.06300      10.9316            10.9497            11.0162
      2.06776      10.9323            10.9501            11.0160
      2.07253      10.9329            10.9506            11.0157
      2.07730      10.9336            10.9510            11.0155
      2.08209      10.9342            10.9515            11.0152
      2.08689      10.9349            10.9519            11.0150
      2.09170      10.9355            10.9524            11.0147
      2.09652      10.9361            10.9528            11.0145
      2.10136      10.9368            10.9532            11.0143
      2.10620      10.9374            10.9537            11.0140
      2.11106      10.9380            10.9541            11.0138
      2.11592      10.9387            10.9545            11.0136
      2.12080      10.9393            10.9550            11.0133
      2.12569      10.9399            10.9554            11.0131
      2.13059      10.9405            10.9558            11.0129
      2.13550      10.9411            10.9562            11.0126
      2.14042      10.9418            10.9566            11.0124
      2.14536      10.9424            10.9571            11.0122
      2.15030      10.9430            10.9575            11.0120
      2.15526      10.9436            10.9579            11.0118
      2.16023      10.9442            10.9583            11.0116
      2.16521      10.9448            10.9587            11.0113
      2.17020      10.9454            10.9591            11.0111
      2.17520      10.9459            10.9595            11.0109
      2.18022      10.9465            10.9599            11.0107
      2.18524      10.9471            10.9603            11.0105
      2.19028      10.9477            10.9607            11.0103
      2.19533      10.9483            10.9611            11.0101
      2.20039      10.9488            10.9615            11.0099
      2.20546      10.9494            10.9619            11.0097
      2.21055      10.9500            10.9622            11.0095
