objname u g r i z J H K W1 W2 W3 W4
cassis-25388032-0      0.1196309      0.1129940      0.1200195      0.1375681      0.1635818           -NaN           -NaN           -NaN      0.2279905      0.4551875      1.8451971      3.0641651
cassis-25388544-0      0.1498545      0.1512085      0.1532104      0.1943153      0.1853385           -NaN           -NaN           -NaN      0.2090821      0.3530127      1.5282340      2.6292145
cassis-25389056-0      0.0906479      0.1001218      0.0989990      0.1155058      0.1109252           -NaN           -NaN           -NaN      0.1241414      0.2663117      1.3447636      1.9231019
cassis-26330368-0      0.1698301      0.3049069      0.4390454      0.4601107      0.7268922      0.7545503      1.1670780      2.1415606      5.1703124      8.8265362     24.7009468     42.8207283
cassis-25389312-0      0.2826619      0.3166407      0.3730752      0.4807110      0.5454332      0.4500785      0.3745414      0.4582794      0.5606822      0.8139361      3.6691763      6.4555206
cassis-25976832-0      0.5594355      0.6610993      0.6405779      0.7241431      0.7199636      0.7664577      0.7242690      0.6193418      0.8400726      1.8424270      7.9035983     13.3152361
cassis-26916096-0      0.0388146      0.0681422      0.0748342      0.1073099      0.1048875      0.1900589      0.4424863      0.5591526      0.5974709      0.9310871  31674.0000000   8363.0000000
cassis-26915840-0      0.2324964      0.3506376      0.3930522      0.4689336      0.4346360      0.5082627      0.4156233      0.7196650      1.4883902      2.2458994  31674.0000000   8363.0000000
cassis-25977600-0      0.4649445      0.4971088      0.5208529      0.6739073      0.7221522      0.7153000      0.9109612      0.7675919      0.8044829      1.1851964      3.3134718      5.0405197
cassis-24172032-2      0.3309070      0.3899889      0.4576479      0.4369962      0.4472984      0.5824897      0.4736962      0.5892918      1.0962682      1.7774210      3.2905533      6.7506776
